PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Sex,Ticket,Cabin,Embarked,Name,Cabin_ticket_list,Cabin_seat_count,Cabin_group,Family_Member_Count,Sex_encoded,Cabin_encoded,Cabin_group_encoded,Embarked_encoded
582,1,1,39.0,1,1,110.8833,female,17421,C68,C,"['thayer', 'mrs', 'john', 'borland', 'marian', 'longstreth', 'morris']",['C68'],1,C,2,0,75,2,0
583,0,2,54.0,0,0,26.0,male,28403,Missing,S,"['downton', 'mr', 'william', 'james']",[],0,M,0,1,146,7,2
584,0,1,36.0,0,0,40.125,male,13049,A10,C,"['ross', 'mr', 'john', 'hugo']",['A10'],1,A,0,1,0,0,0
585,0,3,28.0,0,0,8.7125,male,3411,Missing,C,"['paulner', 'mr', 'uscher']",[],0,M,0,1,146,7,0
586,1,1,18.0,0,2,79.65,female,110413,E68,S,"['taussig', 'miss', 'ruth']",['E68'],1,E,2,0,135,4,2
587,0,2,47.0,0,0,15.0,male,237565,Missing,S,"['jarvis', 'mr', 'john', 'denzil']",[],0,M,0,1,146,7,2
588,1,1,60.0,1,1,79.2,male,13567,B41,C,"['frolicherstehli', 'mr', 'maxmillian']",['B41'],1,B,2,1,29,1,0
589,0,3,22.0,0,0,8.05,male,14973,Missing,S,"['gilinski', 'mr', 'eliezer']",[],0,M,0,1,146,7,2
590,0,3,28.0,0,0,8.05,male,A./5. 3235,Missing,S,"['murdlin', 'mr', 'joseph']",[],0,M,0,1,146,7,2
591,0,3,35.0,0,0,7.125,male,STON/O 2. 3101273,Missing,S,"['rintamaki', 'mr', 'matti']",[],0,M,0,1,146,7,2
592,1,1,52.0,1,0,78.2667,female,36947,D20,C,"['stephenson', 'mrs', 'walter', 'bertram', 'martha', 'eustis']",['D20'],1,D,1,0,96,3,0
593,0,3,47.0,0,0,7.25,male,A/5 3902,Missing,S,"['elsbury', 'mr', 'william', 'james']",[],0,M,0,1,146,7,2
594,0,3,28.0,0,2,7.75,female,364848,Missing,Q,"['bourke', 'miss', 'mary']",[],0,M,2,0,146,7,1
595,0,2,37.0,1,0,26.0,male,SC/AH 29037,Missing,S,"['chapman', 'mr', 'john', 'henry']",[],0,M,1,1,146,7,2
596,0,3,36.0,1,1,24.15,male,345773,Missing,S,"['van', 'impe', 'mr', 'jean', 'baptiste']",[],0,M,2,1,146,7,2
597,1,2,28.0,0,0,33.0,female,248727,Missing,S,"['leitch', 'miss', 'jessie', 'wills']",[],0,M,0,0,146,7,2
598,0,3,49.0,0,0,0.0,male,LINE,Missing,S,"['johnson', 'mr', 'alfred']",[],0,M,0,1,146,7,2
599,0,3,28.0,0,0,7.225,male,2664,Missing,C,"['boulos', 'mr', 'hanna']",[],0,M,0,1,146,7,0
600,1,1,49.0,1,0,56.9292,male,PC 17485,A20,C,"['duff', 'gordon', 'sir', 'cosmo', 'edmund', 'mr', 'morgan']",['A20'],1,A,1,1,4,0,0
601,1,2,24.0,2,1,27.0,female,243847,Missing,S,"['jacobsohn', 'mrs', 'sidney', 'samuel', 'amy', 'frances', 'christy']",[],0,M,3,0,146,7,2
602,0,3,28.0,0,0,7.8958,male,349214,Missing,S,"['slabenoff', 'mr', 'petco']",[],0,M,0,1,146,7,2
603,0,1,28.0,0,0,42.4,male,113796,Missing,S,"['harrington', 'mr', 'charles', 'h']",[],0,M,0,1,146,7,2
604,0,3,44.0,0,0,8.05,male,364511,Missing,S,"['torber', 'mr', 'ernst', 'william']",[],0,M,0,1,146,7,2
605,1,1,35.0,0,0,26.55,male,111426,Missing,C,"['homer', 'mr', 'harry', 'mr', 'e', 'haven']",[],0,M,0,1,146,7,0
606,0,3,36.0,1,0,15.55,male,349910,Missing,S,"['lindell', 'mr', 'edvard', 'bengtsson']",[],0,M,1,1,146,7,2
607,0,3,30.0,0,0,7.8958,male,349246,Missing,S,"['karaic', 'mr', 'milan']",[],0,M,0,1,146,7,2
608,1,1,27.0,0,0,30.5,male,113804,Missing,S,"['daniel', 'mr', 'robert', 'williams']",[],0,M,0,1,146,7,2
609,1,2,22.0,1,2,41.5792,female,SC/Paris 2123,Missing,C,"['laroche', 'mrs', 'joseph', 'juliette', 'marie', 'louise', 'lafargue']",[],0,M,3,0,146,7,0
610,1,1,40.0,0,0,153.4625,female,PC 17582,C125,S,"['shutes', 'miss', 'elizabeth', 'w']",['C125'],1,C,0,0,57,2,2
611,0,3,39.0,1,5,31.275,female,347082,Missing,S,"['andersson', 'mrs', 'anders', 'johan', 'alfrida', 'konstantia', 'brogren']",[],0,M,6,0,146,7,2
612,0,3,28.0,0,0,7.05,male,SOTON/O.Q. 3101305,Missing,S,"['jardin', 'mr', 'jose', 'neto']",[],0,M,0,1,146,7,2
613,1,3,28.0,1,0,15.5,female,367230,Missing,Q,"['murphy', 'miss', 'margaret', 'jane']",[],0,M,1,0,146,7,1
614,0,3,28.0,0,0,7.75,male,370377,Missing,Q,"['horgan', 'mr', 'john']",[],0,M,0,1,146,7,1
615,0,3,35.0,0,0,8.05,male,364512,Missing,S,"['brocklebank', 'mr', 'william', 'alfred']",[],0,M,0,1,146,7,2
616,1,2,24.0,1,2,65.0,female,220845,Missing,S,"['herman', 'miss', 'alice']",[],0,M,3,0,146,7,2
617,0,3,34.0,1,1,14.4,male,347080,Missing,S,"['danbom', 'mr', 'ernst', 'gilbert']",[],0,M,2,1,146,7,2
618,0,3,26.0,1,0,16.1,female,A/5. 3336,Missing,S,"['lobb', 'mrs', 'william', 'arthur', 'cordelia', 'k', 'stanlick']",[],0,M,1,0,146,7,2
619,1,2,4.0,2,1,39.0,female,230136,F4,S,"['becker', 'miss', 'marion', 'louise']",['F4'],1,F,3,0,144,5,2
620,0,2,26.0,0,0,10.5,male,31028,Missing,S,"['gavey', 'mr', 'lawrence']",[],0,M,0,1,146,7,2
621,0,3,27.0,1,0,14.4542,male,2659,Missing,C,"['yasbeck', 'mr', 'antoni']",[],0,M,1,1,146,7,0
622,1,1,42.0,1,0,52.5542,male,11753,D19,S,"['kimball', 'mr', 'edwin', 'nelson', 'jr']",['D19'],1,D,1,1,95,3,2
623,1,3,20.0,1,1,15.7417,male,2653,Missing,C,"['nakid', 'mr', 'sahid']",[],0,M,2,1,146,7,0
624,0,3,21.0,0,0,7.8542,male,350029,Missing,S,"['hansen', 'mr', 'henry', 'damsgaard']",[],0,M,0,1,146,7,2
625,0,3,21.0,0,0,16.1,male,54636,Missing,S,"['bowen', 'mr', 'david', 'john', 'dai']",[],0,M,0,1,146,7,2
626,0,1,61.0,0,0,32.3208,male,36963,D50,S,"['sutton', 'mr', 'frederick']",['D50'],1,D,0,1,110,3,2
627,0,2,57.0,0,0,12.35,male,219533,Missing,Q,"['kirkland', 'rev', 'charles', 'leonard']",[],0,M,0,1,146,7,1
628,1,1,21.0,0,0,77.9583,female,13502,D9,S,"['longley', 'miss', 'gretchen', 'fiske']",['D9'],1,D,0,0,114,3,2
629,0,3,26.0,0,0,7.8958,male,349224,Missing,S,"['bostandyeff', 'mr', 'guentcho']",[],0,M,0,1,146,7,2
630,0,3,28.0,0,0,7.7333,male,334912,Missing,Q,"['oconnell', 'mr', 'patrick', 'd']",[],0,M,0,1,146,7,1
631,1,1,80.0,0,0,30.0,male,27042,A23,S,"['barkworth', 'mr', 'algernon', 'henry', 'wilson']",['A23'],1,A,0,1,5,0,2
632,0,3,51.0,0,0,7.0542,male,347743,Missing,S,"['lundahl', 'mr', 'johan', 'svensson']",[],0,M,0,1,146,7,2
633,1,1,32.0,0,0,30.5,male,13214,B50,C,"['stahelinmaeglin', 'dr', 'max']",['B50'],1,B,0,1,33,1,0
634,0,1,28.0,0,0,0.0,male,112052,Missing,S,"['parr', 'mr', 'william', 'henry', 'marsh']",[],0,M,0,1,146,7,2
635,0,3,9.0,3,2,27.9,female,347088,Missing,S,"['skoog', 'miss', 'mabel']",[],0,M,5,0,146,7,2
636,1,2,28.0,0,0,13.0,female,237668,Missing,S,"['davis', 'miss', 'mary']",[],0,M,0,0,146,7,2
637,0,3,32.0,0,0,7.925,male,STON/O 2. 3101292,Missing,S,"['leinonen', 'mr', 'antti', 'gustaf']",[],0,M,0,1,146,7,2
638,0,2,31.0,1,1,26.25,male,C.A. 31921,Missing,S,"['collyer', 'mr', 'harvey']",[],0,M,2,1,146,7,2
639,0,3,41.0,0,5,39.6875,female,3101295,Missing,S,"['panula', 'mrs', 'juha', 'maria', 'emilia', 'ojala']",[],0,M,5,0,146,7,2
640,0,3,28.0,1,0,16.1,male,376564,Missing,S,"['thorneycroft', 'mr', 'percival']",[],0,M,1,1,146,7,2
641,0,3,20.0,0,0,7.8542,male,350050,Missing,S,"['jensen', 'mr', 'hans', 'peder']",[],0,M,0,1,146,7,2
642,1,1,24.0,0,0,69.3,female,PC 17477,B35,C,"['sagesser', 'mlle', 'emma']",['B35'],1,B,0,0,24,1,0
643,0,3,2.0,3,2,27.9,female,347088,Missing,S,"['skoog', 'miss', 'margit', 'elizabeth']",[],0,M,5,0,146,7,2
644,1,3,28.0,0,0,56.4958,male,1601,Missing,S,"['foo', 'mr', 'choong']",[],0,M,0,1,146,7,2
645,1,3,0.75,2,1,19.2583,female,2666,Missing,C,"['baclini', 'miss', 'eugenie']",[],0,M,3,0,146,7,0
646,1,1,48.0,1,0,76.7292,male,PC 17572,D33,C,"['harper', 'mr', 'henry', 'sleeper']",['D33'],1,D,1,1,101,3,0
647,0,3,19.0,0,0,7.8958,male,349231,Missing,S,"['cor', 'mr', 'liudevit']",[],0,M,0,1,146,7,2
648,1,1,56.0,0,0,35.5,male,13213,A26,C,"['simoniusblumer', 'col', 'oberst', 'alfons']",['A26'],1,A,0,1,7,0,0
649,0,3,28.0,0,0,7.55,male,S.O./P.P. 751,Missing,S,"['willey', 'mr', 'edward']",[],0,M,0,1,146,7,2
650,1,3,23.0,0,0,7.55,female,CA. 2314,Missing,S,"['stanley', 'miss', 'amy', 'zillah', 'elsie']",[],0,M,0,0,146,7,2
651,0,3,28.0,0,0,7.8958,male,349221,Missing,S,"['mitkoff', 'mr', 'mito']",[],0,M,0,1,146,7,2
652,1,2,18.0,0,1,23.0,female,231919,Missing,S,"['doling', 'miss', 'elsie']",[],0,M,1,0,146,7,2
653,0,3,21.0,0,0,8.4333,male,8475,Missing,S,"['kalvik', 'mr', 'johannes', 'halvorsen']",[],0,M,0,1,146,7,2
654,1,3,28.0,0,0,7.8292,female,330919,Missing,Q,"['oleary', 'miss', 'hanora', 'norah']",[],0,M,0,0,146,7,1
655,0,3,18.0,0,0,6.75,female,365226,Missing,Q,"['hegarty', 'miss', 'hanora', 'nora']",[],0,M,0,0,146,7,1
656,0,2,24.0,2,0,73.5,male,S.O.C. 14879,Missing,S,"['hickman', 'mr', 'leonard', 'mark']",[],0,M,2,1,146,7,2
657,0,3,28.0,0,0,7.8958,male,349223,Missing,S,"['radeff', 'mr', 'alexander']",[],0,M,0,1,146,7,2
658,0,3,32.0,1,1,15.5,female,364849,Missing,Q,"['bourke', 'mrs', 'john', 'catherine']",[],0,M,2,0,146,7,1
659,0,2,23.0,0,0,13.0,male,29751,Missing,S,"['eitemiller', 'mr', 'george', 'floyd']",[],0,M,0,1,146,7,2
660,0,1,58.0,0,2,113.275,male,35273,D48,C,"['newell', 'mr', 'arthur', 'webster']",['D48'],1,D,2,1,108,3,0
661,1,1,50.0,2,0,133.65,male,PC 17611,Missing,S,"['frauenthal', 'dr', 'henry', 'william']",[],0,M,2,1,146,7,2
662,0,3,40.0,0,0,7.225,male,2623,Missing,C,"['badt', 'mr', 'mohamed']",[],0,M,0,1,146,7,0
663,0,1,47.0,0,0,25.5875,male,5727,E58,S,"['colley', 'mr', 'edward', 'pomeroy']",['E58'],1,E,0,1,132,4,2
664,0,3,36.0,0,0,7.4958,male,349210,Missing,S,"['coleff', 'mr', 'peju']",[],0,M,0,1,146,7,2
665,1,3,20.0,1,0,7.925,male,STON/O 2. 3101285,Missing,S,"['lindqvist', 'mr', 'eino', 'william']",[],0,M,1,1,146,7,2
666,0,2,32.0,2,0,73.5,male,S.O.C. 14879,Missing,S,"['hickman', 'mr', 'lewis']",[],0,M,2,1,146,7,2
667,0,2,25.0,0,0,13.0,male,234686,Missing,S,"['butler', 'mr', 'reginald', 'fenton']",[],0,M,0,1,146,7,2
668,0,3,28.0,0,0,7.775,male,312993,Missing,S,"['rommetvedt', 'mr', 'knud', 'paust']",[],0,M,0,1,146,7,2
669,0,3,43.0,0,0,8.05,male,A/5 3536,Missing,S,"['cook', 'mr', 'jacob']",[],0,M,0,1,146,7,2
670,1,1,28.0,1,0,52.0,female,19996,C126,S,"['taylor', 'mrs', 'elmer', 'zebley', 'juliet', 'cummins', 'wright']",['C126'],1,C,1,0,58,2,2
671,1,2,40.0,1,1,39.0,female,29750,Missing,S,"['brown', 'mrs', 'thomas', 'william', 'solomon', 'elizabeth', 'catherine', 'ford']",[],0,M,2,0,146,7,2
672,0,1,31.0,1,0,52.0,male,F.C. 12750,B71,S,"['davidson', 'mr', 'thornton']",['B71'],1,B,1,1,38,1,2
673,0,2,70.0,0,0,10.5,male,C.A. 24580,Missing,S,"['mitchell', 'mr', 'henry', 'michael']",[],0,M,0,1,146,7,2
674,1,2,31.0,0,0,13.0,male,244270,Missing,S,"['wilhelms', 'mr', 'charles']",[],0,M,0,1,146,7,2
675,0,2,28.0,0,0,0.0,male,239856,Missing,S,"['watson', 'mr', 'ennis', 'hastings']",[],0,M,0,1,146,7,2
676,0,3,18.0,0,0,7.775,male,349912,Missing,S,"['edvardsson', 'mr', 'gustaf', 'hjalmar']",[],0,M,0,1,146,7,2
677,0,3,24.5,0,0,8.05,male,342826,Missing,S,"['sawyer', 'mr', 'frederick', 'charles']",[],0,M,0,1,146,7,2
678,1,3,18.0,0,0,9.8417,female,4138,Missing,S,"['turja', 'miss', 'anna', 'sofia']",[],0,M,0,0,146,7,2
679,0,3,43.0,1,6,46.9,female,CA 2144,Missing,S,"['goodwin', 'mrs', 'frederick', 'augusta', 'tyler']",[],0,M,7,0,146,7,2
680,1,1,36.0,0,1,512.3292,male,PC 17755,B51 B53 B55,C,"['cardeza', 'mr', 'thomas', 'drake', 'martinez']","['B51', 'B53', 'B55']",3,B,1,1,34,1,0
681,0,3,28.0,0,0,8.1375,female,330935,Missing,Q,"['peters', 'miss', 'katie']",[],0,M,0,0,146,7,1
682,1,1,27.0,0,0,76.7292,male,PC 17572,D49,C,"['hassab', 'mr', 'hammad']",['D49'],1,D,0,1,109,3,0
683,0,3,20.0,0,0,9.225,male,6563,Missing,S,"['olsvigen', 'mr', 'thor', 'anderson']",[],0,M,0,1,146,7,2
684,0,3,14.0,5,2,46.9,male,CA 2144,Missing,S,"['goodwin', 'mr', 'charles', 'edward']",[],0,M,7,1,146,7,2
685,0,2,60.0,1,1,39.0,male,29750,Missing,S,"['brown', 'mr', 'thomas', 'william', 'solomon']",[],0,M,2,1,146,7,2
686,0,2,25.0,1,2,41.5792,male,SC/Paris 2123,Missing,C,"['laroche', 'mr', 'joseph', 'philippe', 'lemercier']",[],0,M,3,1,146,7,0
687,0,3,14.0,4,1,39.6875,male,3101295,Missing,S,"['panula', 'mr', 'jaako', 'arnold']",[],0,M,5,1,146,7,2
688,0,3,19.0,0,0,10.1708,male,349228,Missing,S,"['dakic', 'mr', 'branko']",[],0,M,0,1,146,7,2
689,0,3,18.0,0,0,7.7958,male,350036,Missing,S,"['fischer', 'mr', 'eberhard', 'thelander']",[],0,M,0,1,146,7,2
690,1,1,15.0,0,1,211.3375,female,24160,B5,S,"['madill', 'miss', 'georgette', 'alexandra']",['B5'],1,B,1,0,32,1,2
691,1,1,31.0,1,0,57.0,male,17474,B20,S,"['dick', 'mr', 'albert', 'adrian']",['B20'],1,B,1,1,19,1,2
692,1,3,4.0,0,1,13.4167,female,349256,Missing,C,"['karun', 'miss', 'manca']",[],0,M,1,0,146,7,0
693,1,3,28.0,0,0,56.4958,male,1601,Missing,S,"['lam', 'mr', 'ali']",[],0,M,0,1,146,7,2
694,0,3,25.0,0,0,7.225,male,2672,Missing,C,"['saad', 'mr', 'khalil']",[],0,M,0,1,146,7,0
695,0,1,60.0,0,0,26.55,male,113800,Missing,S,"['weir', 'col', 'john']",[],0,M,0,1,146,7,2
696,0,2,52.0,0,0,13.5,male,248731,Missing,S,"['chapman', 'mr', 'charles', 'henry']",[],0,M,0,1,146,7,2
697,0,3,44.0,0,0,8.05,male,363592,Missing,S,"['kelly', 'mr', 'james']",[],0,M,0,1,146,7,2
698,1,3,28.0,0,0,7.7333,female,35852,Missing,Q,"['mullens', 'miss', 'katherine', 'katie']",[],0,M,0,0,146,7,1
699,0,1,49.0,1,1,110.8833,male,17421,C68,C,"['thayer', 'mr', 'john', 'borland']",['C68'],1,C,2,1,75,2,0
700,0,3,42.0,0,0,7.65,male,348121,F G63,S,"['humblen', 'mr', 'adolf', 'mathias', 'nicolai', 'olsen']","['F', 'G63']",2,F,0,1,139,5,2
701,1,1,18.0,1,0,227.525,female,PC 17757,C62 C64,C,"['astor', 'mrs', 'john', 'jacob', 'madeleine', 'talmadge', 'force']","['C62', 'C64']",2,C,1,0,73,2,0
702,1,1,35.0,0,0,26.2875,male,PC 17475,E24,S,"['silverthorne', 'mr', 'spencer', 'victor']",['E24'],1,E,0,1,120,4,2
703,0,3,18.0,0,1,14.4542,female,2691,Missing,C,"['barbara', 'miss', 'saiide']",[],0,M,1,0,146,7,0
704,0,3,25.0,0,0,7.7417,male,36864,Missing,Q,"['gallagher', 'mr', 'martin']",[],0,M,0,1,146,7,1
705,0,3,26.0,1,0,7.8542,male,350025,Missing,S,"['hansen', 'mr', 'henrik', 'juul']",[],0,M,1,1,146,7,2
706,0,2,39.0,0,0,26.0,male,250655,Missing,S,"['morley', 'mr', 'henry', 'samuel', 'mr', 'henry', 'marshall']",[],0,M,0,1,146,7,2
707,1,2,45.0,0,0,13.5,female,223596,Missing,S,"['kelly', 'mrs', 'florence', 'fannie']",[],0,M,0,0,146,7,2
708,1,1,42.0,0,0,26.2875,male,PC 17476,E24,S,"['calderhead', 'mr', 'edward', 'pennington']",['E24'],1,E,0,1,120,4,2
709,1,1,22.0,0,0,151.55,female,113781,Missing,S,"['cleaver', 'miss', 'alice']",[],0,M,0,0,146,7,2
710,1,3,28.0,1,1,15.2458,male,2661,Missing,C,"['moubarek', 'master', 'halim', 'gonios', 'william', 'george']",[],0,M,2,1,146,7,0
711,1,1,24.0,0,0,49.5042,female,PC 17482,C90,C,"['mayne', 'mlle', 'berthe', 'antonine', 'mrs', 'de', 'villiers']",['C90'],1,C,0,0,84,2,0
712,0,1,28.0,0,0,26.55,male,113028,C124,S,"['klaber', 'mr', 'herman']",['C124'],1,C,0,1,56,2,2
713,1,1,48.0,1,0,52.0,male,19996,C126,S,"['taylor', 'mr', 'elmer', 'zebley']",['C126'],1,C,1,1,58,2,2
714,0,3,29.0,0,0,9.4833,male,7545,Missing,S,"['larsson', 'mr', 'august', 'viktor']",[],0,M,0,1,146,7,2
715,0,2,52.0,0,0,13.0,male,250647,Missing,S,"['greenberg', 'mr', 'samuel']",[],0,M,0,1,146,7,2
716,0,3,19.0,0,0,7.65,male,348124,F G73,S,"['soholt', 'mr', 'peter', 'andreas', 'lauritz', 'andersen']","['F', 'G73']",2,F,0,1,140,5,2
717,1,1,38.0,0,0,227.525,female,PC 17757,C45,C,"['endres', 'miss', 'caroline', 'louise']",['C45'],1,C,0,0,66,2,0
718,1,2,27.0,0,0,10.5,female,34218,E101,S,"['troutt', 'miss', 'edwina', 'celia', 'winnie']",['E101'],1,E,0,0,116,4,2
719,0,3,28.0,0,0,15.5,male,36568,Missing,Q,"['mcevoy', 'mr', 'michael']",[],0,M,0,1,146,7,1
720,0,3,33.0,0,0,7.775,male,347062,Missing,S,"['johnson', 'mr', 'malkolm', 'joackim']",[],0,M,0,1,146,7,2
721,1,2,6.0,0,1,33.0,female,248727,Missing,S,"['harper', 'miss', 'annie', 'jessie', 'nina']",[],0,M,1,0,146,7,2
722,0,3,17.0,1,0,7.0542,male,350048,Missing,S,"['jensen', 'mr', 'svend', 'lauritz']",[],0,M,1,1,146,7,2
723,0,2,34.0,0,0,13.0,male,12233,Missing,S,"['gillespie', 'mr', 'william', 'henry']",[],0,M,0,1,146,7,2
724,0,2,50.0,0,0,13.0,male,250643,Missing,S,"['hodges', 'mr', 'henry', 'price']",[],0,M,0,1,146,7,2
725,1,1,27.0,1,0,53.1,male,113806,E8,S,"['chambers', 'mr', 'norman', 'campbell']",['E8'],1,E,1,1,137,4,2
726,0,3,20.0,0,0,8.6625,male,315094,Missing,S,"['oreskovic', 'mr', 'luka']",[],0,M,0,1,146,7,2
727,1,2,30.0,3,0,21.0,female,31027,Missing,S,"['renouf', 'mrs', 'peter', 'henry', 'lillian', 'jefferys']",[],0,M,3,0,146,7,2
728,1,3,28.0,0,0,7.7375,female,36866,Missing,Q,"['mannion', 'miss', 'margareth']",[],0,M,0,0,146,7,1
729,0,2,25.0,1,0,26.0,male,236853,Missing,S,"['bryhl', 'mr', 'kurt', 'arnold', 'gottfrid']",[],0,M,1,1,146,7,2
730,0,3,25.0,1,0,7.925,female,STON/O2. 3101271,Missing,S,"['ilmakangas', 'miss', 'pieta', 'sofia']",[],0,M,1,0,146,7,2
731,1,1,29.0,0,0,211.3375,female,24160,B5,S,"['allen', 'miss', 'elisabeth', 'walton']",['B5'],1,B,0,0,32,1,2
732,0,3,11.0,0,0,18.7875,male,2699,Missing,C,"['hassan', 'mr', 'houssein', 'g', 'n']",[],0,M,0,1,146,7,0
733,0,2,28.0,0,0,0.0,male,239855,Missing,S,"['knight', 'mr', 'robert', 'j']",[],0,M,0,1,146,7,2
734,0,2,23.0,0,0,13.0,male,28425,Missing,S,"['berriman', 'mr', 'william', 'john']",[],0,M,0,1,146,7,2
735,0,2,23.0,0,0,13.0,male,233639,Missing,S,"['troupiansky', 'mr', 'moses', 'aaron']",[],0,M,0,1,146,7,2
736,0,3,28.5,0,0,16.1,male,54636,Missing,S,"['williams', 'mr', 'leslie']",[],0,M,0,1,146,7,2
737,0,3,48.0,1,3,34.375,female,W./C. 6608,Missing,S,"['ford', 'mrs', 'edward', 'margaret', 'ann', 'watson']",[],0,M,4,0,146,7,2
738,1,1,35.0,0,0,512.3292,male,PC 17755,B101,C,"['lesurer', 'mr', 'gustave', 'j']",['B101'],1,B,0,1,15,1,0
739,0,3,28.0,0,0,7.8958,male,349201,Missing,S,"['ivanoff', 'mr', 'kanio']",[],0,M,0,1,146,7,2
740,0,3,28.0,0,0,7.8958,male,349218,Missing,S,"['nankoff', 'mr', 'minko']",[],0,M,0,1,146,7,2
741,1,1,28.0,0,0,30.0,male,16988,D45,S,"['hawksford', 'mr', 'walter', 'james']",['D45'],1,D,0,1,105,3,2
742,0,1,36.0,1,0,78.85,male,19877,C46,S,"['cavendish', 'mr', 'tyrell', 'william']",['C46'],1,C,1,1,67,2,2
743,1,1,21.0,2,2,262.375,female,PC 17608,B57 B59 B63 B66,C,"['ryerson', 'miss', 'susan', 'parker', 'suzette']","['B57', 'B59', 'B63', 'B66']",4,B,4,0,35,1,0
744,0,3,24.0,1,0,16.1,male,376566,Missing,S,"['mcnamee', 'mr', 'neal']",[],0,M,1,1,146,7,2
745,1,3,31.0,0,0,7.925,male,STON/O 2. 3101288,Missing,S,"['stranden', 'mr', 'juho']",[],0,M,0,1,146,7,2
746,0,1,70.0,1,1,71.0,male,WE/P 5735,B22,S,"['crosby', 'capt', 'edward', 'gifford']",['B22'],1,B,2,1,20,1,2
747,0,3,16.0,1,1,20.25,male,C.A. 2673,Missing,S,"['abbott', 'mr', 'rossmore', 'edward']",[],0,M,2,1,146,7,2
748,1,2,30.0,0,0,13.0,female,250648,Missing,S,"['sinkkonen', 'miss', 'anna']",[],0,M,0,0,146,7,2
749,0,1,19.0,1,0,53.1,male,113773,D30,S,"['marvin', 'mr', 'daniel', 'warner']",['D30'],1,D,1,1,100,3,2
750,0,3,31.0,0,0,7.75,male,335097,Missing,Q,"['connaghton', 'mr', 'michael']",[],0,M,0,1,146,7,1
751,1,2,4.0,1,1,23.0,female,29103,Missing,S,"['wells', 'miss', 'joan']",[],0,M,2,0,146,7,2
752,1,3,6.0,0,1,12.475,male,392096,E121,S,"['moor', 'master', 'meier']",['E121'],1,E,1,1,118,4,2
753,0,3,33.0,0,0,9.5,male,345780,Missing,S,"['vande', 'velde', 'mr', 'johannes', 'joseph']",[],0,M,0,1,146,7,2
754,0,3,23.0,0,0,7.8958,male,349204,Missing,S,"['jonkoff', 'mr', 'lalio']",[],0,M,0,1,146,7,2
755,1,2,48.0,1,2,65.0,female,220845,Missing,S,"['herman', 'mrs', 'samuel', 'jane', 'laver']",[],0,M,3,0,146,7,2
756,1,2,0.67,1,1,14.5,male,250649,Missing,S,"['hamalainen', 'master', 'viljo']",[],0,M,2,1,146,7,2
757,0,3,28.0,0,0,7.7958,male,350042,Missing,S,"['carlsson', 'mr', 'august', 'sigfrid']",[],0,M,0,1,146,7,2
758,0,2,18.0,0,0,11.5,male,29108,Missing,S,"['bailey', 'mr', 'percy', 'andrew']",[],0,M,0,1,146,7,2
759,0,3,34.0,0,0,8.05,male,363294,Missing,S,"['theobald', 'mr', 'thomas', 'leonard']",[],0,M,0,1,146,7,2
760,1,1,33.0,0,0,86.5,female,110152,B77,S,"['rothes', 'the', 'countess', 'of', 'lucy', 'noel', 'martha', 'dyeredwards']",['B77'],1,B,0,0,40,1,2
761,0,3,28.0,0,0,14.5,male,358585,Missing,S,"['garfirth', 'mr', 'john']",[],0,M,0,1,146,7,2
762,0,3,41.0,0,0,7.125,male,SOTON/O2 3101272,Missing,S,"['nirva', 'mr', 'iisakki', 'antino', 'aijo']",[],0,M,0,1,146,7,2
763,1,3,20.0,0,0,7.2292,male,2663,Missing,C,"['barah', 'mr', 'hanna', 'assi']",[],0,M,0,1,146,7,0
764,1,1,36.0,1,2,120.0,female,113760,B96 B98,S,"['carter', 'mrs', 'william', 'ernest', 'lucile', 'polk']","['B96', 'B98']",2,B,3,0,47,1,2
765,0,3,16.0,0,0,7.775,male,347074,Missing,S,"['eklund', 'mr', 'hans', 'linus']",[],0,M,0,1,146,7,2
766,1,1,51.0,1,0,77.9583,female,13502,D11,S,"['hogeboom', 'mrs', 'john', 'c', 'anna', 'andrews']",['D11'],1,D,1,0,92,3,2
767,0,1,28.0,0,0,39.6,male,112379,Missing,C,"['brewe', 'dr', 'arthur', 'jackson']",[],0,M,0,1,146,7,0
768,0,3,30.5,0,0,7.75,female,364850,Missing,Q,"['mangan', 'miss', 'mary']",[],0,M,0,0,146,7,1
769,0,3,28.0,1,0,24.15,male,371110,Missing,Q,"['moran', 'mr', 'daniel', 'j']",[],0,M,1,1,146,7,1
770,0,3,32.0,0,0,8.3625,male,8471,Missing,S,"['gronnestad', 'mr', 'daniel', 'danielsen']",[],0,M,0,1,146,7,2
771,0,3,24.0,0,0,9.5,male,345781,Missing,S,"['lievens', 'mr', 'rene', 'aime']",[],0,M,0,1,146,7,2
772,0,3,48.0,0,0,7.8542,male,350047,Missing,S,"['jensen', 'mr', 'niels', 'peder']",[],0,M,0,1,146,7,2
773,0,2,57.0,0,0,10.5,female,S.O./P.P. 3,E77,S,"['mack', 'mrs', 'mary']",['E77'],1,E,0,0,136,4,2
774,0,3,28.0,0,0,7.225,male,2674,Missing,C,"['elias', 'mr', 'dibo']",[],0,M,0,1,146,7,0
775,1,2,54.0,1,3,23.0,female,29105,Missing,S,"['hocking', 'mrs', 'elizabeth', 'eliza', 'needs']",[],0,M,4,0,146,7,2
776,0,3,18.0,0,0,7.75,male,347078,Missing,S,"['myhrman', 'mr', 'pehr', 'fabian', 'oliver', 'malkolm']",[],0,M,0,1,146,7,2
